MSRP-new    MrsP-new    PWLP-new    MSRP-ilp    PWLP-ilp
673724    3968252    10064214    0    0
1538554    5203540    917205    0    0
130810    674746    118802    0    0
239138    933301    163002    0    0
13758072    1866857    8736440    0    0
12770352    3675973    8527449    0    0
25357774    48419214    10654138    0    0
2011463    2206656    11778034    0    0
762123    2981809    333158    0    0
14366902    3587829    8590811    0    0
1893939    15201328    973412    0    0
14383763    521197    9471736    0    0
80735    125190    17373    0    0
1261604    5368841    699784    0    0
1398801    7698389    657884    0    0
225853    1207184    107816    0    0
18530347    124168    11072373    0    0
17362252    720734    10892765    0    0
1517859    1051592    753692    0    0
3301937    4194360    1790721    0    0
24399691    242459    12393761    0    0
11991622    2672413    6375723    0    0
96319    238882    47010    0    0
1897004    563863    1563336    0    0
13599669    1032941    7709630    0    0
1136925    2511199    541892    0    0
1249596    3661410    669381    0    0
604486    284104    38578    0    0
10434674    70004    7268145    0    0
1587352    4248779    681389    0    0
1183935    3775102    640766    0    0
664271    2107783    363561    0    0
21859876    130554    5788098    0    0
373524    161213    179864    0    0
12575414    560542    9431369    0    0
16471618    5053568    11187343    0    0
965492    1060023    622115    0    0
13644379    3939126    8256887    0    0
1681372    7262014    775408    0    0
15736576    164790    8479417    0    0
25479642    237094    11676349    0    0
1333140    3288652    594267    0    0
12868715    2152493    9654666    0    0
15797383    644854    10493436    0    0
3306792    4689242    1719440    0    0
5031851    5205584    512255    0    0
8030780    57563925    3841018    0    0
9895592    82779    7906611    0    0
10662825    541636    7149854    0    0
202603    529117    91721    0    0
12962479    116840135    8063226    0    0
4118990    11730257    1998689    0    0
16194668    6151148    13671205    0    0
130555    456047    8492192    0    0
16114189    84311    8517486    0    0
13866398    351297    8994738    0    0
15115484    32629240    10561907    0    0
15554668    2459080    8707058    0    0
224830    498459    82779    0    0
1033708    1267479    565653    0    0
10363392    7471259    8535625    0    0
17277941    1518114    10129875    0    0
636167    2755447    290491    0    0
1943248    95297    1017101    0    0
1180614    2405171    577660    0    0

