MSRP-new    MrsP-new    PWLP-new    MSRP-ilp    PWLP-ilp
822201    762131    435012    198865543    259918765
162673    113034    479924    164069961    233367584
1120544    102354    589501    162692990    188846356
1741058    7156447    1603800    173836447    392074521
184573    708931    93715    200286042    322742859
13173499    16109444    3874639    1255968795    680484627
336137    1495913    193237    181265714    268458179
23268847    2944521    4432150    2691805421    1008079979
627762    3412908    373375    167916841    260515692
677370    2269941    264736    248803095    201181519
10354117    11563809    7052086    896670596    967674182
255656    1984531    155272    144899414    143517843
297499    1270648    144910    194536930    326991555
807256    4245333    523480    115863476    183789260
705087    2592437    280030    99976545    109234105
354210    583747    193442    186368435    195927262
2033566    5784588    997081    176645583    199541115
758037    1925147    1245272    130743374    479299050
1332083    1358584    583023    171819942    207263361
1411060    7854622    685244    175155017    150665725
378434    1528345    207566    212396620    234361728
148263    568097    79218    156993209    161654998
103151    262342    55415    115420964    129415434
902315    4780607    762643    121808799    141127300
13610    33941    49013    186082964    193472102
698277    3420565    385417    106530923    130954643
3207806    839891    1812302    363526934    469006125
1035430    900212    497559    120608627    150219852
766593    4328822    396871    271329021    270802164
83485    195367    28445    216227518    263026845
903636    3770696    443535    218182296    213443882
457126    1468041    203665    149950933    139827133
710625    1393443    342389    207550115    289763446
1031516    936927    487305    196739438    344523158
954808    3238129    321240    167065309    171541316
297667    1317724    224232    149033305    213663569
346883    1341387    161245    164080999    169273772
945348    728502    508209    200112362    371060465
272040    846500    84743    245665732    243815573
402695    1990476    207719    205094627    225439021
585188    65986    393191    119313474    178904805
717135    2664575    714179    157495828    148263955
477667    2501454    232833    202705082    230307927
1403862    1358697    857567    133010036    129527547
19124746    21270954    10105058    1799498316    1208988192
1212379    5769786    778309    141115691    161030810
196753    1193381    793696    145407651    218611494
716261    1938284    366834    142712255    198164470
130108    465903    87479    135384668    154263382
337547    1470357    180823    130535330    148080919
195755    560647    70647    156795130    221813148
238374    1252567    128186    180541194    334630909
915870    129197    560056    155246201    221103646
288015    1272663    574014    193883082    230595742
90213    361208    54125    138593462    207754564
485179    603400    198033    187939522    206848324
1031128    4519869    464794    131259181    129970590
147655    642072    89326    193760287    245203689
86831    208234    27917    201350031    245200032
1464395    2631190    680041    267955992    402553686
846251    3659003    2117980    99370569    406058205
500628    2185241    278559    181357841    281692740
40866    128522    35866    200426300    378409105
771555    3740608    335449    235478236    344347433
1135436    145351    687120    101396153    133478802
1080643    1713979    532156    169026595    220317043
1296835    157513    674879    124796022    164626948
2475465    86846    1492073    328724765    436596087
1334687    1726013    647534    126717930    146956284
1743139    8545411    1747345    140477598    320631226
1076317    1007500    663255    147758210    189082185
1296072    6238395    626794    167023042    138736818
377446    936492    138883    160872801    180444673
675193    2886624    410030    101834331    166401642
4665167    2937188    1270688    545191419    310681288
763558    728794    863513    97284636    284522910
722110    165702    386599    166244573    250163611
414173    1641547    230170    118205844    164890198
237750    792634    128599    140064376    178413160
20785    38744    10621    165716014    184794313
1286297    951920    560370    234170391    282292503
375660    1924667    225463    81513843    116779641
1491701    1177353    812750    142081264    188624246
516503    1680788    226317    168169304    228326125
742616    2915787    479558    137159997    163531914
477012    2515008    331146    171835257    201205356
13864345    4560811    10523600    1239564740    1892631243
203402    1078413    112122    110872408    141554859
153634    198594    49583    194936050    277416435
1231469    2705099    713192    170828534    178446578
220864    848494    101554    191932942    216391701
350665    1489923    256756    102053114    127828553
3014615    185268    1084962    517613370    365936771
1663741    1793168    947870    256942286    301554269
39692    163185    25126    198987378    299209842
894797    154758    404206    191329415    265934654
320838    1639118    518143    171173273    326530664
920030    2624680    256800    179667910    260656739
500127    823634    222637    86831723    121554115
50082    27801    773377    169393740    140881408
763148    2898616    322060    161748744    204563258
25369    98883    18783    291241536    821597268
3304204    7284833    1572116    305060002    269777772
2277560    2265132    1064372    263217511    253537116
683364    2758221    284783    226670248    248939830
42709    119247    23569    194520914    233763746
1323965    1751458    251547    172514525    264980799
784387    2280294    488049    149587648    239480524
1567812    4982849    766843    128871981    156512291
850777    1310476    762165    124733156    203961958
389958    277475    2039255    140206016    561400863
200507    44689    123792    170085943    186155201
381445    1163065    148709    168253591    234892860
198966    563693    81500    174374066    272625164
1531931    267904    38233    193203061    198746321
381617    1671859    184034    303198319    455937368
296176    1518182    212222    163040228    214866680
911173    983092    395287    171555660    268494352
72697    212793    35529    191225166    340962177
387523    1175851    152345    122383126    141381746
133398    313335    40099    195303249    298142925
208208    698910    122113    172645766    266950599
90364    181105    24674    219573068    270668671
18644637    858668    12532290    1799433444    2173198639
86841    128390    20397    239324278    395732614
1129210    1507250    537259    176066857    251792847
509314    2666094    258194    250884665    330676269
20991    32969    589817    114840623    156500689
315311    150103    149425    194544778    235966714
1714989    1796254    288846    274000273    361123169
42612    33844    305043    164928959    184163401
1154561    24335    644519    144654357    232347006
1286190    230737    670927    232720721    323186939
172957    530622    168918    136505725    189869764
1329894    114203    601377    150128758    208728457
1023720    576422    438307    180618018    221583153
627205    1848142    301185    157052397    160490058
257253    755018    91766    203096698    259036692
263458    698989    541701    126821770    211244109
384510    1121042    127672    168532450    188189881
43618    104361    22806    129625979    152734667
686452    2671983    358294    211829610    357214499
2477404    3782704    2337408    305359914    612854519
200036    739754    91143    188610743    323831295
921762    5186743    535381    376491575    260989077
15083090    25337339    7142361    1227538572    800920083
26361    57385    10944    225633101    212932834
1051142    509481    638882    167856989    245644576
424006    345583    804527    200828746    206984476
18499    23004    8204    99690920    118905956
1057867    1970619    475388    134541869    164982118
1809570    2925066    934544    232200522    286765418
1054278    112554    483505    222756305    370966830
1291837    4769976    528402    154621354    150628539
383184    123439    237867    165702691    251995019
184666    898978    105759    186219395    228531157
834880    3703879    417144    128228807    160260647
2271458    1743693    1331665    209972639    562351414
698514    583529    351053    131048023    141547282
18283894    1418033    1432647    2372831680    379491049
225645    705514    97585    157251539    208600454
1146235    172406    811029    225294699    275600876
364072    1411312    173078    149998075    139528488
186724    704548    84114    141216731    219577094
244344    717169    104283    176879180    172373686
447966    846285    224770    147761005    159892114
800194    1523085    342989    150009141    187787717
505507    1653832    216672    252563264    330262482
518464    2286448    578233    239566359    430295314
14000896    17908506    9347094    1634303665    1592195649
13550350    3967234    3452311    1272248035    639647565
676754    2969280    415291    128704839    168874780
757325    1105782    168525    143475858    125427425
305416    4303954    567496    146089170    197793514
278469    959961    131571    233958533    391298831
257967    175057    191849    198407818    214735054
706297    2938210    320421    168014961    223598610
971628    765069    460753    217485459    325100115
15731256    181006    11207946    1906730562    2293239293
60823    39954    242045    185217303    228417417
1827486    1001055    1065354    170359485    233558024
567714    796524    92014    177624601    258753231
362517    1120250    111487    270598136    302343387
706237    2849585    331611    119433376    162077352
38126    105137    21083    149769893    185524673
836541    3159370    305887    135776208    111933772
3683323    2561651    1360784    475941819    507919665
789982    2504716    468022    144222455    185366807
510018    2015519    382876    142028548    169635082
34380    1762853    178642    260398165    448713515
327954    1635813    763957    160479147    199882599
238518    727801    75548    160105332    171059861
1019363    3369027    479325    163196416    192305429
16477419    2180999    9499667    1700969791    1534304777
262122    859029    91579    228658463    319980388
593516    3303130    277913    148717134    225467723
614244    3168321    567042    136682574    170326719
623154    1669901    325103    175317699    210256057
281191    1052986    272903    202841461    323837712
850564    1732681    379837    159767796    199299248
1333467    132932    578465    186660917    194408865
289374    1292311    189588    154610133    233536875
385366    1654786    211181    233963305    445532311
21515    52429    14071    166691322    278768106
1668691    362174    732362    166973511    165997445
547740    1835097    289496    121809749    135595405
150097    351819    721292    121279837    149302843
1056886    115279    489640    198589235    213170303
1325194    2714184    669216    115583265    170724898
134871    775560    123467    121847201    153059931
67830    153802    26566    144771063    197721737
18750890    6838831    13524446    2251243858    2987526663
2098420    236977    905497    379730359    358599488
17765    34751    12592    145812569    194460538
918489    228286    421433    181438489    196028432
1080739    1773513    464073    213301001    164135862
457033    2134675    226453    196459083    294793054
114262    166311    28969    181992869    323172530
152927    411026    56949    123279793    143530215
1082266    2273335    613073    162432737    250915912
141227    678773    80686    173762355    257439468
14674519    6728678    9385935    1495254444    1534336044
769652    661612    399574    153410737    207343351
1385882    6157122    726990    180970272    253735424
606560    244721    73732    253685486    266839466
198925    1142317    87054    168967725    194642682
1751519    119456    1311559    175262850    408289743
138657    368864    50644    248465117    260524400
1078771    4489685    491505    170458450    199863664
1803809    1674361    2053714    142995321    579754645
345911    237962    84874    253575833    285571541
441674    1666825    309789    138357094    162237936

