MSRP-new    MrsP-new    PWLP-new    MSRP-ilp    PWLP-ilp
890604    3114632    319341    214684218    285595686
287805    1289699    210415    169902270    380568746
186662    605076    99916    270223745    707901164
354944    1743480    211825    357550485    708757014
649458    2432302    272209    252160762    322781770
1414473    5419454    780295    233867356    529172477
3411050    3383526    1576545    481514834    589126001
821220    165485    365720    236144334    505698897
10634831    9307234    2573465    1939521513    1281122216
70950    163492    26052    277005184    956396063
1072243    6908666    632830    235428412    464519886
980440    1089819    400809    239810791    446707383
930779    3132221    468775    299217385    433696455
136448    960500    782729    304042763    821931812
195613    1605025    132258    386093581    1402362650
251313    1974098    335249    220058963    456778089
2456933    6568909    1292296    237837576    494024366
763937    4588178    419749    230681957    343198755
667574    1251274    273140    300421288    790300276
941814    3698491    483676    343731232    1059051291
1680903    1650569    886010    294209376    411678414
322514    1372191    171359    347032585    1090853235
1423292    10588175    1690881    429560499    724739382
407192    134590    259985    252453362    801396358
1352169    2211174    657720    168007571    309178466
735581    3207360    340670    256731204    751044758
859878    225567    395901    353529720    817068516
1569092    7351639    823689    172038677    319076482
1501125    2649436    873421    209114991    471964154
2010382    7122483    959714    251469916    374922968
1683302    2273040    1044468    217397082    449538101
1026245    5038375    483401    288472279    562071394
286849    1849543    603769    141663438    242860224
293976    227894    194524    327693197    863552952
2345733    564720    1255971    425750732    260758072
2373584    5560199    1204648    236894402    375342060
174633    1257215    115656    215256197    526663697
335336    1978859    167491    240885910    727224106
1052916    2246668    653425    204702249    617596369
261686    1600689    186136    288609794    832242514
4103339    3451019    1160338    596416503    382966356
476989    1337627    226559    166896647    451935183
36321902    35483196    3975824    11545527376    741989224
55839    97520    19401    296295013    647205190
261041    2458084    300600    236127519    435202145
26615    39757    22276316    163488635    3539687146
71570    71141    91612    293007075    544054484
106557    907100    177437    281938704    563986023
279403    971172    115884    192769080    281865586
194820    1399686    154368    277454921    616051147
338541    1974127    185639    324484408    796392284
2095634    824846    1119966    174051745    313530229
30194264    6227036    2313935    3726697434    663346338
800351    4004306    1666509    163392510    819349442
398110    685737    182165    151623584    314390921
889828    1378811    446883    198015484    366706038
1267603    1764540    667379    273257616    398218177
771401    3021512    371241    206814280    567674425
2585102    14236679    1281911    275006877    435619918
334578    625936    91816    180659270    354550744
252403    552458    158698    213250154    564442671
747574    4005288    341194    285294274    671818548
72666    181397    30393    188858744    360317348
47766    97967    18952    243933701    679989044
149044    586866    88113    200630710    267846460
520921    2357701    272527    173230585    229958755
319270    235292    111974    261835075    580116481
4326825    6535008    2576992    448989441    404327963
1815225    8999828    762624    353339472    931583637
1096345    201353    537929    209864671    321176324
77083    516582    60968    302139143    501388633
25284    71007    15403    323399999    1099790047
1337361    4150440    581778    225517764    338955620
1916199    8212847    759546    364063872    852819859
873400    2209999    472018    293686347    1347545487
2446006    203345    1201197    233235002    399142165
92799    226327    31399    225314389    752938299
584320    3059645    355102    211119550    431411852
1435825    183201    768396    263631747    403294009
267368    880232    96715    291798222    650864626
1755622    3072874    801196    304487454    659330498
838034    3114842    995908    199544398    487293611
1680841    2370089    864825    261168153    695053839
1164409    4169992    678318    220874059    564466768
210293    941738    144230    278626079    783163695
9729426    13114111    4986985    1515544463    1000577242
4462027    1869321    2291718    580653195    512659870
236720    1078816    140691    208412931    593714701
697671    2790450    589189    176581197    407375787
168158    330901    42684    268364358    448705017
81554    312855    75246    297830055    984394737
142606    656421    165903    316367579    1192891832
95488    249650    35158    184709613    331153153
249612    246894    152601    225960825    935116301
603699    2018984    253805    201913225    629061695
649770    3431194    323965    316851993    796086307
432129    247917    241569    277160838    824757116
168312    423496    61658    260144775    489402105
389815    1591485    189499    148522610    284107674
7203944    7990852    1634878    684137111    370675793
7936196    11931666    3564548    806162881    538093879
1232078    5023344    508992    206637786    333390865
45556    83406    1131723    340154675    674238225
34293    91390    18788    246917916    563819817
531330    2142295    323245    203313961    382049745
2097479    7384979    761301    204283609    232705085
470721    2289309    254157    318390710    960601978
35848992    64887807    23708767    3535296844    3787371299
599784    2040470    861394    186464150    326291116
430368    382696    178699    218166825    325836937
91490    233458    33716    343732751    512383585
302757    2027146    686891    314588286    354586237
1501514    1598688    696847    377395194    1085134774
1727288    396626    2109032    214556463    611819628
2314027    1757536    1238929    243680530    468410968
197815    598440    87769    299512896    560997652
1199018    6296011    574895    278228250    405109222
2502062    99301    1308009    269483152    600634349
2464914    276493    38898    222597835    279945744
596276    2450022    263440    268352676    626207763
1084939    3323682    429183    281634008    597348328
81013    98332    20007    250309685    304514801
1037119    295959    518740    363585639    612199360
2223648    7287723    6164159    171656319    1625159017
1082052    4286158    553102    259272327    346242509
1487009    5783297    736568    251789345    512532947
497454    1847834    156267    241410395    280863426
284756    825447    1182378    210740769    510064935
809063    6014664    445271    215368463    435914329
1341643    8099195    784766    210001513    369639312
129173    296026    55478    359860104    608668154
427184    1295062    155024    263973225    644786216
1256339    3103006    1660104    195531992    471238349
367955    260244    38180    468823774    1001966480
636849    3270285    355406    198881165    284047189
6407157    5031896    2031824    792369954    771289652
2402944    6574738    1208028    193723876    341724736
2123627    2908259    1156022    167585803    300119676
807045    2916355    376488    224479461    464578340
744484    3432428    405740    214696832    487994094
64605    241314    30831    154756401    279128035
801273    3634571    324479    250005633    435516840
1748642    3309856    1076033    201312025    439269255
1556744    6525011    725268    377596192    953496601
3866521    1516853    597571    599588967    436656333
46224    247953    35379    255937697    753345937
941102    6341594    571721    248721231    509606759
499551    2695988    300971    200687179    442143278
1018305    5429856    620870    166148332    373074722
1314703    5858724    660257    412879256    774755322
4152357    6163996    1988747    501146528    316941103
109300    142465    61506    226660445    467694277
1295150    7808854    2357570    236547257    648309940
4197305    6806322    2271677    610122047    775456410
903114    5179767    453197    241725391    794773504
773672    2835199    277950    292271761    535934032
662438    3493581    331693    162096976    256927926
978310    999478    350126    331356451    732356668
4949182    1458890    1325635    480805236    602355765
2201094    5127157    1256209    238591888    499002778
449671    95603    156189    368485356    1070896423
326620    1038428    98993    334331944    793584676
467607    2193717    250794    197811365    491563511
565974    2855065    245289    232435171    332459384
2157546    6772865    1080646    181543654    363150799
793128    3627864    350338    307933055    647655886
1398857    6030948    655507    239142745    389182867
1436925    7853443    666564    265275556    556955294
98575    203008    29516    270503456    526045649
2046342    2909480    1160831    211756339    520756884
1188165    263295    448095    326952177    564054774
223171    168877    158291    377200842    560434991
2184667    4995129    1315738    253996751    706257146
670781    1750790    377080    161702958    312895430
1492309    5225774    913485    220953658    375913003
214445    334059    516661    256528056    563752366
1428210    3170906    1780140    210789415    663002852
1811642    3698873    1884145    219238560    914308180
509662    2534906    375998    194459456    358668796
977172    5506322    510885    329439688    1004375543
2047925    1335986    965682    215688190    494717198
254611    1618564    153863    397930725    1048993187
198948    133367    107243    234328219    329601285
102285    214525    72776    268767737    809934392
81847    194151    32736    228676703    331388022
49085    113823    18062    300293541    556262322
851560    3989226    394947    253398710    464968049
720940    2234746    733857    137500507    280447920
745040    229524    382812    265247369    481883060
1730756    166005    858435    214574494    517071086
541483    819579    422657    195479714    329643777
640633    3436299    350616    201948127    346390645
93061    517144    79200    304473222    840671515
530143    2703609    334216    152327361    282172288
1592137    279926    732112    352957220    538552968
741079    4076644    453996    185117046    406458823
839557    853404    1514669    200244565    855767786
2336437    7636957    1264724    210157413    399488451
412086    933145    126680    243856878    591570218
1121772    2798454    451650    323508284    676468033
1228758    2550403    1289717    239401331    384290302
710818    1404289    305967    206020088    328284176
398858    2172586    228784    224884468    290077177
3794210    3883023    1513396    348003985    467629413
1135281    6851120    749171    261786464    518174334
1121201    9218561    1407142    278075362    291861167
241533    604747    113543    279709708    680660821
476454    2512724    231326    192158490    388701909
32111    967680    117470    296843946    491924998
1436903    78994    834902    208411096    538798580
1032089    5048633    937927    243623194    650263843
1123453    491963    513117    209806355    317035179
29869    23048    455577    244522295    501608107
62111    158788    27104    213940820    481471273
966161    5240199    545216    250980307    356809698
20639    45184    10768    232457426    515810289
196995    370627    58503    352193619    628059593
2275681    10247148    2584897    182260564    621917298
158834    284763    42880    373506015    923026143
214739    1723599    154189    250437579    556845351
11194241    2364558    5298654    2031022295    1609868168
186206    606874    79327    217805651    432516906
2859666    1190655    177102    447217014    309497855
661447    2763513    1757846    179751096    651665506
244399    1670452    136757    277205497    489399403
636133    3450755    351335    337965088    1373737386
6329374    9127363    3609252    689294537    995184742
539855    2278718    241685    244276901    400336252
1243420    5718363    577838    160341103    239384723
2146809    12765447    1199513    218759412    566509973
1858583    269902    1155420    267172502    636664226
148047    613732    74883    237006251    497823276
1963738    1169700    1017699    253422077    938464134
356237    692977    92336    178116515    245118689
1200858    2736784    787239    188368500    358317263
430468    2294909    209266    197149094    334355284
987212    240064    557252    176665798    385813865
1767989    890215    853642    190372733    350602297
2484442    1911318    1283681    197815995    355743129
1021947    2428935    497654    201646379    343791423
2835029    2689065    1492253    240849795    366298921
810136    270769    444400    290038606    758441965
21555492    3790782    23720502    2286069131    5722023075
1533033    497503    909974    190788760    530538633
782309    225831    314442    188649083    456090356

