MSRP-new    MrsP-new    PWLP-new    MSRP-ilp    PWLP-ilp
730442    5129960    430499    0    0
18906    32703    281804    0    0
1384494    4396452    540870    0    0
186507    1146123    1229412    0    0
1946824    12544244    955273    0    0
56463    92231    14308    0    0
595800    143329    292024    0    0
213334    1039583    110883    0    0
22483    63106    2297100    0    0
771066    3974639    325492    0    0
406738    2196182    440207    0    0
1659400    6991195    1283321    0    0
1654545    7303913    746283    0    0
1029108    3393147    513277    0    0
5013201    11655910    2361483    0    0
1773859    10741770    15974692    0    0

