MSRP-new    MrsP-new    PWLP-new    MSRP-ilp    PWLP-ilp
2779521    1724676    2444934    264187329    296109055
1974332    1248711    1358981    175534896    174681825
1391897    6757772    1135349    133107007    111964629
299418    1255005    191382    35394638    33897954
1732255    7696273    1479447    171973527    203914326
236421    1011002    156686    28993693    31472599
2199375    3300905    1609024    225068768    191865251
2633268    1635234    2425773    267530713    398039862
403055    93100    239161    39088315    42649879
1290145    49575    1121072    164098452    218516470
1577967    914305    1227766    162317640    194220417
225780    698264    117577    30585536    34799708
2285380    734504    1049551    287165243    195876551
94863    213845    48367    54218304    56235284
1585309    5917448    1571782    142022216    198244638
1583126    58178    1179318    155389000    148731921
247963    1130419    198892    37738757    43462499
1679749    8839163    1393753    163537956    203856267
1833709    5537973    935385    124375661    85097755
1776029    5151701    1597704    185183773    204558521
462551    497647    92893    68899212    36394119
270666    1025594    166585    48856882    51328207
1804950    6151457    1095267    149431040    140672715
1505875    9799364    962943    145059044    141393413
2070781    767660    1779420    206901481    233673267
2206819    141906    1610682    241777088    245268272
992156    4825245    948252    125070322    131692822
2340876    70766    299216    222293953    67463903
39108    102090    20590    38156092    46585259
1652339    6946336    968939    139063891    103478925
2297299    11026622    1391913    180002697    161477992
120822    340344    71026    32421279    40068132
1560280    778388    895942    218876564    192453270
450339    1959672    295876    41970151    42257805
138010    738456    103401    36520441    44877788
928951    4391051    887473    98865053    126584154
571835    105888    301957    90502691    89979015
1679881    7380037    1095907    154475296    152120493
1900894    879834    1528638    199024881    247457145
1713855    909751    1259981    207304693    247058367
1556351    763841    1104758    197190650    201815870
708678    1036691    397246    73277985    73640223
132781    625396    98010    38818338    45224037
346616    34988    228066    71483580    77209127
1848590    388965    338104    183839422    67031488
1895704    2717862    1885448    179669350    242800206
1641974    967415    1080804    213315810    196135475
1822010    1137498    1213008    192144858    213478123
784501    2450817    669710    82319708    87750052
1463943    9106273    1002368    166449790    179695066
2095399    1085287    1723091    193777610    226773275
3205567    1274771    447383    363521049    95079645
304604    1195309    190944    37472109    37075747
366904    169132    235208    44376954    54996185
1258950    10876818    1233386    217378059    247626198
1627418    294080    869494    208128940    199364915
1527801    456663    1423562    213479525    328104303
1197791    21652    454905    156670673    100365126
1970243    243974    1718801    238546945    248100016
2793757    902066    438599    326304418    89795747
1841418    1854561    1174481    184752008    166116020
1498795    10530000    1794204    177598185    262066803
1138098    4854411    695766    106923524    102921224
1702683    8155620    1460155    151668609    173023905
1598054    7161272    926486    131267400    114222942
1472710    8397667    1423493    129460275    149946518
1563122    8725568    948048    120408531    110633521
1806734    476067    1365678    172100799    204635935
149635    540732    103524    46173318    50823001
1606481    8426143    1113695    139836426    130835653
2836361    17780906    1929169    326351261    332603406
295149    951212    194046    34697918    35390688
3658791    1711504    503287    387847486    100157149
189625    1313490    168079    43246666    55781551
1213681    6239196    1002680    110984143    138323514
189775    716767    131569    43940615    52581853
2103560    8013098    1746077    181525412    211456329
1008189    534590    307406    129375986    63619905
86197    19117    103277    44028915    56457929
223210    631745    135232    38391313    52363881
1406082    1033575    884397    161248644    179544848
1093693    228045    1121183    147541162    231801552
1180158    7516489    814195    110605376    114240173
2277356    1758948    1602550    304075040    259476033
161647    504278    100367    30322231    34174713
1048527    6535416    970034    122213669    165910236
1852273    11122601    1154035    193408746    147816952
1160711    37782    995877    187922996    224654892
1806736    6378376    1409206    133958072    118018928
163814    313541    110249    34603592    36061610
1664405    264711    1301656    243873848    249369728
1459211    84623    1420545    204744855    265599275
203301    749256    146507    36741555    44385634
249453    716769    144943    30786902    33290719
2506263    209404    2276201    252234769    374725836
2285239    637177    2029880    267999655    270302775
1512659    529427    1463617    148564847    209979157
283649    75760    236111    38468631    44507412
1537464    713142    1158743    176598496    141558678
934581    3198690    822873    78740908    78673694
101946    439857    65472    40222454    56761017
1433292    5084115    1118020    134540333    131277684
1412284    220015    1530097    181314832    252082554
1398108    6143912    914740    126950503    94573453
1584811    539131    1025960    178700925    187800084
973158    264261    699838    118145449    125691498
1385670    4811021    1045289    134432994    140427198
1155168    5065986    914442    132673201    135220386
97592    214246    70913    32223629    35442779
1535278    7683206    1475713    141291497    163159935
1557774    162544    1237344    183815085    228554788
1547320    810150    1359791    154676906    177064223
1793723    419065    1659902    202644504    270366381
1896883    7562690    1334256    216288292    252657578
1219757    6337391    953857    95839596    112499576
162597    496912    108448    38669544    46969297
83172    252477    59871    45487080    53960407
1730604    3624014    1838417    208010752    332855622
273503    993279    176733    32574201    38884922
1584218    849021    1199716    158180039    125502732
291077    1232864    169741    36943444    32803742
1383945    10126284    1265993    165174715    204487099
596953    422330    354692    93584881    97342406
2314031    11282632    1478768    224401500    215114428
129672    339031    62725    45870678    63400764
1301796    5821155    948623    147497482    148463450
3152580    1423923    614861    383138785    108311328
112648    356391    66728    29404154    32023503
224382    257115    163955    39588886    51595226
1155892    195698    896317    161309171    171196977
365407    1269616    267551    44534636    55820089
1193494    6028384    765806    126285102    123122578
1380401    848174    1282677    188117446    228919115
1663277    45094    1124543    169509845    150492568
276816    717181    169667    30809163    33386962
1604778    8951593    1475311    155883183    199524701
1770141    7316286    1359130    156013179    179436353
1156509    80344    925500    136030854    136886454
1040457    4265790    798556    98249252    91913786
2556941    13930892    2045744    235067638    288696180
1628645    8410696    1164861    132383629    98653347
601316    566839    158703    91950302    47245561
47820    92094    27889    26429747    34565146
2161552    702337    2280940    237280220    370523571
1444454    957550    1121461    189962081    192776571
242722    961936    190555    34030882    40890689
1874740    5978631    1149141    199824295    169377212
1283890    6692599    875347    112075863    108191641
1559109    6804716    1143988    152655374    130740969
2088853    11085448    1752497    200410828    232552602
2056417    121877    306931    228550722    74959257
1556736    1028899    1567912    159847288    192321760
2214086    10069406    1589519    192936897    186980331
1849315    1248239    1438153    179741593    215085194
211453    462749    151491    36153035    44051971
1228606    1693350    1057688    123813010    149885837
153077    746293    120145    33575341    39039647
989268    850267    734102    131912859    142524960
814341    1892012    243662    93013379    47184344
1867135    1189904    1268425    211029977    200587364
1456034    295396    1363171    210577135    293581013
1274503    9072929    1142349    148843440    199602237
207142    723656    131321    34927977    44511351
120338    79186    58116    38635339    44868964
616097    1060295    449313    94787674    110490505
1502987    1122736    1500759    144536230    187569906
66384    497646    69100    38168293    40488534
1899871    912258    1508651    241392948    252449232
688148    2940665    560832    133862312    114810755
1798569    5265920    812220    152886916    99057165
374896    929439    241904    43215567    45074734
2133066    1597563    2212687    234465412    316323141
938802    5479799    1047809    105868389    117053395
2176198    622292    1118465    205156699    178617398
2303089    5711352    1918487    216558663    211908348
1103571    7399208    1411794    136043671    215291637
44745    175746    35211    39819406    48310907
262439    1055495    221481    29833086    35913329
1360553    396729    850267    136857162    105016949
1795365    1006571    1443240    180732958    158902775
441088    554193    85479    84704911    47158608
1442494    712525    1068243    158142209    128951245
1611707    6531338    1080572    135282486    104979394
1754117    312075    1281855    208940677    274920610
1286957    215764    59012    126839087    29373000
106536    100196    88074    44556402    61925318
302657    812268    241350    43904642    59799645
2927999    329364    2310862    402741361    453111844
1181742    365307    1264951    147925988    238022858
1191021    5277432    909074    105274163    123717565
1519180    376155    1224051    228062001    236011126
684413    1412398    571708    75380647    96343921
170716    846476    130288    30093659    43253412
1455647    1051867    530337    153801598    78909475
77949    195375    50079    29369031    31123239
1330537    959430    1298802    196722472    214355212
1488407    5652333    929303    153093660    149600863
101255    559971    84500    47901667    57347225
2598793    1347463    474941    410003634    138163916
1423489    6132651    873107    157956640    136793716
1040245    6021765    1033806    116753437    155372518
1695507    432117    1139621    183088640    180043237
1198162    133015    1034824    204295627    190362511
36960    75333    19848    33685925    42922013
559318    145375    346535    95064074    90914386
365502    85172    278671    81490928    84284349
1651110    9455573    1427077    155814483    182587753
964922    753056    634771    110936581    110190984
1593385    6176221    1531606    149398503    177677936
1214516    6359926    1088688    186458972    168473098
3807379    792086    1896233    396152196    289429700
1204676    4500641    695418    105934876    101076218
280680    981396    157928    33944082    34373540
66439    227494    45195    39984365    47329028
1658910    5455663    1059664    146556097    132418290
1969644    1738471    1569306    194045200    231769307
2059391    40759    1347328    253234390    209459287
1699466    2062684    1415880    192468178    189966749
274461    1100373    170395    36993366    38203676
2178324    1250159    1912157    234975584    248473383
1451136    5407310    1235532    119921420    113730228
2518167    1516795    1614016    243461097    230218943
2461337    952702    1496698    215690414    203503662
1978108    537828    331283    212702674    79283144
1478827    147885    1314455    167236142    187739782
1495187    6378560    1624508    151081401    178525229
1393979    6427798    1092089    110104865    98920294
1247094    8838862    1230662    143182233    177612157
1650061    102673    1206463    147648303    135565882
129876    375229    75973    35088792    34920465
256664    1289310    214059    51841520    77664913
1711737    71399    1213571    176528391    197474914
1993565    199739    561659    378743064    168299076
1438451    9493290    1541946    140669292    214444438
1678689    7464831    1413863    171716095    200271129
1952444    80972    1592266    235295962    296067674
356049    235715    248052    44355937    49325319
228037    793917    135219    30025483    30755917
1772643    979131    1264377    200114943    205515386
10621    27946    8805    35089302    36835119
1216031    5180898    896232    128142854    131779576
122563    302849    89789    39724773    52380596
1482895    1826035    1202201    155704815    212880742
1346929    7627461    1039219    169667084    153659443
1541294    1035456    1347996    169591338    203487193
1677738    7410600    1137455    176199975    139104227
1678642    10082414    1330307    202051631    232616115
1798736    51014    19001    170316078    30452225
1662280    539724    1239568    281994820    272302199
84154    381264    80860    45448213    58368512
1767102    13044406    1470154    166187420    163883788
1251168    4507141    782059    123158367    121616730
1562473    942642    1129847    153829193    178360931

